,Soil humidity ,Air humidity (%),Air temperature (C),Motor
3075,67.6,2.13,35.8,1
3076,67.63,2.46,35.46,1
3077,67.65,2.54,35.64,1
3078,67.67,2.63,35.82,1
3079,67.69,1.98,35.61,1
3080,67.71,1.34,35.39,1
3081,67.74,1.74,35.44,1
3082,67.76,2.13,35.49,1
3083,67.78,4.92,35.01,1
3084,67.8,7.7,34.52,1
3085,67.82,10.48,34.03,1
3086,67.85,13.27,33.55,1
3087,67.87,18.6,32.08,1
3088,67.89,23.93,30.6,1
3089,67.91,24.13,30.12,1
3090,67.93,24.34,29.63,1
3091,67.96,24.54,29.14,1
3092,67.98,24.74,28.66,1
3093,68,25.76,28.32,1
3094,68.02,26.77,27.98,1
3095,68.04,26.67,27.96,1
3096,68.07,26.57,27.95,1
3097,68.09,27.8,27.37,1
3098,68.11,29.02,26.79,1
3099,68.13,30.09,26.28,1
3100,68.15,31.16,25.78,1
3101,68.18,32.32,25.52,1
3102,68.2,33.47,25.25,1
3103,68.22,34.67,24.91,1
3104,68.24,35.87,24.57,1
3105,68.26,37.36,24.18,1
3106,68.29,38.86,23.79,1
3107,68.31,39.48,23.54,1
3108,68.33,40.09,23.29,1
3109,68.35,41.24,22.99,1
3110,68.37,42.4,22.7,1
3111,68.4,43.02,22.46,1
3112,68.42,43.65,22.22,1
3113,68.44,44.65,21.96,1
3114,68.46,45.65,21.69,1
3115,68.48,46.65,21.42,1
3116,68.51,47.65,21.16,1
3117,68.53,48.61,20.96,1
3118,68.55,49.58,20.76,1
3119,68.57,50.54,20.56,1
3120,68.59,51.51,20.36,1
3121,68.62,52.35,20.21,1
3122,68.64,53.19,20.06,1
3123,68.66,54.1,19.96,1
3124,68.68,55.01,19.87,1
3125,68.7,56.21,19.74,1
3126,68.73,57.41,19.6,1
3127,68.75,58.61,19.47,1
3128,68.77,59.81,19.34,1
3129,68.79,60.54,19.24,1
3130,68.81,61.27,19.13,1
3131,68.84,62.42,18.98,1
3132,68.86,63.58,18.83,1
3133,68.88,64.23,18.76,1
3134,68.9,64.88,18.68,1
3135,68.92,65.56,18.6,1
3136,68.95,66.23,18.52,1
3137,68.97,66.8,18.49,1
3138,68.99,67.36,18.47,1
3139,69.01,68.12,18.42,1
3140,69.03,68.88,18.36,1
3141,69.05,69.11,18.32,1
3142,69.08,69.34,18.28,1
3143,69.1,69.19,18.24,1
3144,69.12,69.05,18.2,1
3145,69.14,68.52,18.23,1
3146,69.16,67.98,18.26,1
3147,69.19,67.84,18.22,1
3148,69.21,67.69,18.17,1
3149,69.23,68.16,18.1,1
3150,69.25,68.63,18.02,1
3151,69.27,68.84,17.99,1
3152,69.3,69.05,17.96,1
3153,69.32,69.27,17.92,1
3154,69.34,69.48,17.89,1
3155,69.36,69.69,17.86,1
3156,69.38,70.19,17.8,1
3157,69.41,70.69,17.73,1
3158,69.43,71.18,17.62,1
3159,69.45,71.68,17.52,1
3160,69.47,71.7,17.54,1
3161,69.49,71.73,17.55,1
3162,69.52,72.87,17.26,1
3163,69.54,74,16.96,1
3164,69.56,75.06,16.8,1
3165,69.58,76.12,16.65,1
3166,69.6,77.08,16.45,1
3167,69.63,78.03,16.26,1
3168,69.65,78.8,16.12,1
3169,69.67,79.57,15.99,1
3170,69.69,80.08,15.86,1
3171,69.71,80.59,15.73,1
3172,69.74,81.03,15.68,1
3173,69.76,81.47,15.63,1
3174,69.78,81.98,15.48,1
3175,69.8,82.48,15.33,1
3176,69.82,82.58,15.34,1
3177,69.85,82.68,15.35,1
3178,69.87,82.14,15.34,1
3179,69.89,81.6,15.34,1
3180,69.91,81.35,15.35,1
3181,69.93,81.1,15.36,1
3182,69.96,80.63,15.3,1
3183,69.98,80.16,15.23,1
3184,70,80.25,15.17,1
3185,69.97,80.34,15.11,0
3186,69.94,80.02,15.24,0
3187,69.92,79.69,15.36,0
3188,69.89,78.88,15.5,0
3189,69.86,78.06,15.63,0
3190,69.83,77.64,15.62,0
3191,69.81,77.22,15.62,0
3192,69.78,76.72,15.74,0
3193,69.75,76.23,15.86,0
3194,69.72,76.41,15.92,0
3195,69.69,76.59,15.98,0
3196,69.67,76.21,16.17,0
3197,69.64,75.83,16.35,0
3198,69.61,75.45,16.54,0
3199,69.58,75.06,16.72,0
3200,69.56,74.66,16.9,0
3201,69.53,75.07,16.88,0
3202,69.5,75.49,16.87,0
3203,69.47,75.54,16.92,0
3204,69.44,75.6,16.97,0
3205,69.42,75.32,17.02,0
3206,69.39,75.04,17.07,0
3207,69.36,75.03,17.01,0
3208,69.33,75.01,16.94,0
3209,69.31,75.5,16.83,0
3210,69.28,75.99,16.72,0
3211,69.25,76.09,16.72,0
3212,69.22,76.19,16.73,0
3213,69.19,76.04,16.8,0
3214,69.17,75.88,16.88,0
3215,69.14,76,16.88,0
3216,69.11,76.11,16.89,0
3217,69.08,76.37,16.94,0
3218,69.06,76.63,16.98,0
3219,69.03,76.87,17.08,0
3220,69,77.11,17.19,0
3221,68.98,77.29,17.26,0
3222,68.96,77.47,17.33,0
3223,68.93,77.65,17.4,0
3224,68.91,77.83,17.47,0
3225,68.89,78.62,17.4,0
3226,68.87,79.4,17.34,0
3227,68.85,79.84,17.3,0
3228,68.82,80.29,17.26,0
3229,68.8,80.98,17.17,0
3230,68.78,81.67,17.08,0
3231,68.76,82.36,16.98,0
3232,68.73,83.05,16.89,0
3233,68.71,83.31,16.92,0
3234,68.69,83.57,16.94,0
3235,68.67,84.04,16.91,0
3236,68.65,84.52,16.88,0
3237,68.62,85,16.79,0
3238,68.6,85.48,16.7,0
3239,68.58,86.3,16.58,0
3240,68.56,87.12,16.45,0
3241,68.54,87.66,16.31,0
3242,68.51,88.21,16.17,0
3243,68.49,88.59,16.09,0
3244,68.47,88.97,16,0
3245,68.45,89.35,15.92,0
3246,68.43,89.7,15.86,0
3247,68.4,90.04,15.8,0
3248,68.38,90.84,15.71,0
3249,68.36,91.64,15.62,0
3250,68.34,91.92,15.63,0
3251,68.31,92.21,15.64,0
3252,68.29,92.59,15.6,0
3253,68.27,92.97,15.57,0
3254,68.25,93.13,15.58,0
3255,68.23,93.29,15.58,0
3256,68.2,93.5,15.54,0
3257,68.18,93.71,15.51,0
3258,68.16,94.19,15.32,0
3259,68.14,94.67,15.14,0
3260,68.12,95.3,15.03,0
3261,68.09,95.92,14.92,0
3262,68.07,95.63,15.4,0
3263,68.05,95.34,15.89,0
3264,68.03,89.12,17.21,0
3265,68.01,82.89,18.53,0
3266,67.98,76.79,19.81,0
3267,67.96,70.69,21.09,0
3268,67.94,67.9,21.54,0
3269,67.92,65.1,21.98,0
3270,67.9,63,22.53,0
3271,67.87,60.9,23.08,0
3272,67.85,58.81,23.64,0
3273,67.83,56.71,24.19,0
3274,67.81,54.78,24.46,0
3275,67.78,52.85,24.74,0
3276,67.76,51.6,25.11,0
3277,67.74,50.34,25.48,0
3278,67.72,47.3,26.24,0
3279,67.7,44.25,27,0
3280,67.67,41.94,27.44,0
3281,67.65,39.64,27.89,0
3282,67.63,38.22,28.34,0
3283,67.61,36.79,28.79,0
3284,67.59,35.22,29.2,0
3285,67.56,33.65,29.62,0
3286,67.54,32.14,30,0
3287,67.52,30.63,30.38,0
3288,67.5,28.95,30.96,0
3289,67.48,27.27,31.54,0
3290,67.45,26.38,31.61,0
3291,67.43,25.5,31.67,0
3292,67.41,24.62,31.74,0
3293,67.39,23.73,31.81,0
3294,67.36,22.72,32.38,0
3295,67.34,21.72,32.96,0
3296,67.32,20.53,33.3,0
3297,67.3,19.34,33.63,0
3298,67.28,19.2,33.7,0
3299,67.25,19.05,33.76,0
3300,67.23,18.26,34.34,0
3301,67.21,17.46,34.92,0
3302,67.19,16.43,35.26,0
3303,67.17,15.4,35.61,0
3304,67.14,14.4,36.4,0
3305,67.12,13.41,37.19,0
3306,67.1,12.91,37.14,0
3307,67.08,12.41,37.08,0
3308,67.06,11.98,36.91,0
3309,67.03,11.56,36.74,0
3310,67.01,10.82,36.95,0
3311,66.99,10.09,37.16,0
3312,66.97,10.06,37.28,0
3313,66.94,10.04,37.41,0
3314,66.92,10.01,37.53,0
3315,66.9,9.98,37.66,0
3316,66.88,9.85,37.85,0
3317,66.86,9.71,38.04,0
3318,66.83,9.46,38.29,0
3319,66.81,9.2,38.54,0
3320,66.79,8.61,38.05,0
3321,66.77,8.03,37.56,0
3322,66.75,7.65,37.39,0
3323,66.72,7.28,37.21,0
3324,66.7,7.46,36.37,0
3325,66.68,7.63,35.53,0
3326,66.66,8.24,34.97,0
3327,66.64,8.86,34.4,0
3328,66.61,8.4,34.28,0
3329,66.59,7.95,34.15,0
3330,66.57,6.49,34.27,0
3331,66.55,5.03,34.39,0
3332,66.52,5.03,34.56,0
3333,66.5,5.02,34.74,0
3334,66.48,5.06,34.78,0
3335,66.46,5.1,34.81,0
3336,66.44,4.9,34.86,0
3337,66.41,4.71,34.9,0
3338,66.39,7.74,35.03,0
3339,66.37,10.76,35.16,0
3340,66.35,17.95,34.25,0
3341,66.33,25.15,33.35,0
3342,66.3,26.4,32.92,0
3343,66.28,27.66,32.48,0
3344,66.26,27.66,32.14,0
3345,66.24,27.65,31.79,0
3346,66.22,28.06,31.48,0
3347,66.19,28.48,31.17,0
3348,66.17,28.28,31.07,0
3349,66.15,28.08,30.97,0
3350,66.13,28.7,30.79,0
3351,66.1,29.32,30.61,0
3352,66.08,29.46,30.68,0
3353,66.06,29.61,30.76,0
3354,66.04,29.71,30.24,0
3355,66.02,29.81,29.71,0
3356,65.99,30.75,29.42,0
3357,65.97,31.69,29.14,0
3358,65.95,32.63,28.86,0
3359,65.93,33.57,28.57,0
3360,65.91,33.89,28.35,0
3361,65.88,34.2,28.13,0
3362,65.86,35.49,27.71,0
3363,65.84,36.78,27.29,0
3364,65.82,38.02,26.94,0
3365,65.8,39.25,26.59,0
3366,65.77,39.64,26.62,0
3367,65.75,40.03,26.64,0
3368,65.73,41.06,26.48,0
3369,65.71,42.1,26.31,0
3370,65.69,42.66,26.23,0
3371,65.66,43.23,26.15,0
3372,65.64,44.3,25.94,0
3373,65.62,45.37,25.72,0
3374,65.6,46.83,25.43,0
3375,65.57,48.3,25.14,0
3376,65.55,49.37,24.96,0
3377,65.53,50.44,24.78,0
3378,65.51,51.58,24.65,0
3379,65.49,52.73,24.51,0
3380,65.46,53.24,24.36,0
3381,65.44,53.75,24.2,0
3382,65.42,54.14,24.04,0
3383,65.4,54.52,23.88,0
3384,65.38,55.26,23.7,0
3385,65.35,56,23.53,0
3386,65.33,55.46,23.55,0
3387,65.31,54.92,23.57,0
3388,65.29,54.47,23.48,0
3389,65.27,54.02,23.39,0
3390,65.24,55.28,23.16,0
3391,65.22,56.54,22.92,0
3392,65.2,56.97,22.68,0
3393,65.18,57.4,22.43,0
3394,65.15,58.38,22.14,0
3395,65.13,59.35,21.86,0
3396,65.11,61.2,21.48,0
3397,65.09,63.04,21.11,0
3398,65.07,64.94,20.72,0
3399,65.04,66.83,20.33,0
3400,65.02,67.88,20.1,0
3401,65,68.93,19.88,0
3402,65,69,19.8,0
3403,65,69.08,19.72,0
3404,65,69.69,19.6,0
3405,65,70.3,19.48,0
3406,65,71.12,19.34,0
3407,65,71.94,19.2,0
3408,65,72.4,19.19,0
3409,65,72.85,19.17,0
3410,65,73.34,19.13,0
3411,65,73.84,19.09,0
3412,65,74.43,18.98,0
3413,65,75.01,18.87,0
3414,65,75.39,18.84,0
3415,65,75.76,18.81,0
3416,65,76.28,18.66,0
3417,65,76.8,18.52,0
3418,65,77.09,18.45,0
3419,65,77.37,18.39,0
3420,65,77.69,18.32,0
3421,65,78.02,18.24,0
3422,65,78.36,18.17,0
3423,65,78.7,18.11,0
3424,65,78.84,18.06,0
3425,65,78.97,18.01,0
3426,65,79.28,17.91,0
3427,65,79.59,17.81,0
3428,65,80,17.71,0
3429,65,80.42,17.61,0
3430,65,80.6,17.57,0
3431,65,80.78,17.53,0
3432,65,80.69,17.59,0
3433,65,80.59,17.65,0
3434,65,80.5,17.71,0
3435,65,80.43,17.73,0
3436,65,80.36,17.75,0
3437,65,80.91,17.61,0
3438,65,81.47,17.47,0
3439,65,81.18,17.52,0
3440,65,80.9,17.58,0
3441,65,81.07,17.5,0
3442,65,81.24,17.43,0
3443,65,81.44,17.39,0
3444,65,81.64,17.35,0
3445,65,81.37,17.35,0
3446,65,81.09,17.35,0
3447,65,81.24,17.28,0
3448,65,81.38,17.21,0
3449,65,81.28,17.24,0
3450,65,81.17,17.27,0
3451,65,81.07,17.27,0
3452,65,80.97,17.27,0
3453,65,80.96,17.27,0
3454,65,80.94,17.27,0
3455,65,80.77,17.32,0
3456,65,80.6,17.37,0
3457,65,80.45,17.4,0
3458,65,80.3,17.43,0
3459,65,80.43,17.4,0
3460,65,80.56,17.38,0
3461,65,80.68,17.37,0
3462,65,80.81,17.36,0
3463,65,80.72,17.3,0
3464,65,80.62,17.23,0
3465,65,80.56,17.24,0
3466,65,80.49,17.24,0
3467,65,80.75,17.17,0
3468,65,81.01,17.1,0
3469,65,81.16,17.07,0
3470,65,81.31,17.03,0
3471,65,81.33,16.98,0
3472,65,81.35,16.92,0
3473,65,82.13,16.77,0
3474,64.97,82.91,16.62,0
3475,64.94,83,16.68,0
3476,64.92,83.1,16.73,0
3477,64.89,83.2,16.78,0
3478,64.86,83.29,16.84,0
3479,64.83,82.91,16.91,0
3480,64.81,82.53,16.98,0
3481,64.78,82.48,17.02,0
3482,64.75,82.43,17.07,0
3483,64.72,82.38,17.11,0
3484,64.69,82.75,17.14,0
3485,64.67,83.12,17.17,0
3486,64.64,83.67,17.19,0
3487,64.61,84.22,17.2,0
3488,64.58,84.84,17.1,0
3489,64.56,85.47,16.99,0
3490,64.53,86.22,16.9,0
3491,64.5,86.97,16.81,0
3492,64.47,87.04,16.82,0
3493,64.44,87.12,16.84,0
3494,64.42,87.36,16.81,0
3495,64.39,87.59,16.79,0
3496,64.36,87.66,16.74,0
3497,64.33,87.74,16.7,0
3498,64.31,88.47,16.55,0
3499,64.28,89.2,16.4,0
3500,64.25,89.6,16.31,0
3501,64.22,90,16.22,0
3502,64.19,90.39,16.26,0
3503,64.17,90.78,16.31,0
3504,64.14,90.89,16.3,0
3505,64.11,91,16.29,0
3506,64.08,91.38,16.26,0
3507,64.06,91.75,16.22,0
3508,64.03,91.44,16.27,0
3509,64,91.14,16.33,0
3510,64,91.57,16.23,0
3511,64,92,16.12,0
3512,64,92.38,16.1,0
3513,64,92.75,16.07,0
3514,64,93.11,16.08,0
3515,64,93.47,16.08,0
3516,64,93.84,16.06,0
3517,64,94.21,16.04,0
3518,64,94.54,16.08,0
3519,64,94.86,16.13,0
3520,64,95.18,16.06,0
3521,64,95.49,15.98,0
3522,64,95.7,15.92,0
3523,64,95.9,15.87,0
3524,64,95.95,15.82,0
3525,64,96,15.76,0
3526,64,96,15.77,0
3527,64,96,15.77,0
3528,64,96,15.78,0
3529,64,96,15.78,0
3530,64,96,15.79,0
3531,64,96,15.72,0
3532,64,96,15.64,0
3533,64,96,15.51,0
3534,64,96,15.38,0
3535,64,96,15.29,0
3536,64,96,15.2,0
3537,64,96,15.15,0
3538,64,96,15.1,0
3539,64,96,15.1,0
3540,64,96,15.1,0
3541,64,96,15.1,0
3542,64,96,15.1,0
3543,64,96,15.09,0
3544,64,96,15.08,0
3545,64,96,15.11,0
3546,64.02,96,15.14,1
3547,64.04,95.96,15.28,1
3548,64.06,95.92,15.43,1
3549,64.07,92.64,16.13,1
3550,64.09,89.36,16.83,1
3551,64.11,86.07,17.53,1
3552,64.13,82.79,18.23,1
3553,64.15,78.5,19.01,1
3554,64.17,74.2,19.79,1
3555,64.19,71.32,20.28,1
3556,64.2,68.45,20.78,1
3557,64.22,66.18,21.36,1
3558,64.24,63.91,21.95,1
3559,64.26,60.56,22.62,1
3560,64.28,57.2,23.3,1
3561,64.3,55.5,23.66,1
3562,64.31,53.8,24.01,1
3563,64.33,51.26,24.58,1
3564,64.35,48.71,25.16,1
3565,64.37,48.1,25.15,1
3566,64.39,47.49,25.14,1
3567,64.41,45.6,25.73,1
3568,64.43,43.72,26.32,1
3569,64.44,42.16,26.75,1
3570,64.46,40.6,27.18,1
3571,64.48,39.14,27.38,1
3572,64.5,37.68,27.57,1
3573,64.52,37.1,27.72,1
3574,64.54,36.52,27.86,1
3575,64.56,35.64,28.2,1
3576,64.57,34.75,28.55,1
3577,64.59,32.96,29.62,1
3578,64.61,31.16,30.7,1
3579,64.63,30.38,30.97,1
3580,64.65,29.6,31.24,1
3581,64.67,28.83,31.51,1
3582,64.69,28.05,31.78,1
3583,64.7,27.27,32.05,1
3584,64.72,26.5,32.32,1
3585,64.74,25.72,32.59,1
3586,64.76,24.94,32.86,1
3587,64.78,23.68,33.03,1
3588,64.8,22.42,33.21,1
3589,64.81,21.16,33.39,1
3590,64.83,19.9,33.56,1
3591,64.85,19.05,33.96,1
3592,64.87,18.19,34.36,1
3593,64.89,17.94,34.32,1
3594,64.91,17.68,34.27,1
3595,64.93,17.38,34.59,1
3596,64.94,17.08,34.91,1
3597,64.96,15.71,35.54,1
3598,64.98,14.34,36.17,1
3599,65,13.54,35.84,1
3600,65.02,12.75,35.52,1
3601,65.04,12.5,35.53,1
3602,65.06,12.25,35.55,1
3603,65.07,12.01,35.85,1
3604,65.09,11.77,36.16,1
3605,65.11,11.71,36.02,1
3606,65.13,11.65,35.88,1
3607,65.15,11.43,36.16,1
3608,65.17,11.21,36.44,1
3609,65.19,10.99,36.73,1
3610,65.2,10.77,37.01,1
3611,65.22,10.99,36.49,1
3612,65.24,11.21,35.97,1
3613,65.26,11.18,35.11,1
3614,65.28,11.15,34.26,1
3615,65.3,11.2,34.25,1
3616,65.31,11.26,34.24,1
3617,65.33,10.03,34.33,1
3618,65.35,8.8,34.42,1
3619,65.37,7.77,34.28,1
3620,65.39,6.74,34.13,1
3621,65.41,6.29,34.12,1
3622,65.43,5.84,34.12,1
3623,65.44,5.99,34.17,1
3624,65.46,6.14,34.23,1
3625,65.48,6.2,34.24,1
3626,65.5,6.25,34.24,1
3627,65.52,6.12,34.33,1
3628,65.54,6,34.42,1
3629,65.56,5.79,34.66,1
3630,65.57,5.58,34.89,1
3631,65.59,5.3,34.85,1
3632,65.61,5.03,34.81,1
3633,65.63,5.42,34.89,1
3634,65.65,5.81,34.98,1
3635,65.67,5.65,34.93,1
3636,65.69,5.5,34.88,1
3637,65.7,5.8,35.04,1
3638,65.72,6.11,35.21,1
3639,65.74,5.6,35.61,1
3640,65.76,5.1,36,1
3641,65.78,4.8,35.82,1
3642,65.8,4.5,35.64,1
3643,65.81,4.38,35.5,1
3644,65.83,4.27,35.37,1
3645,65.85,4.26,35.15,1
3646,65.87,4.26,34.93,1
3647,65.89,4.32,34.93,1
3648,65.91,4.38,34.94,1
3649,65.93,4.44,34.94,1
3650,65.94,4.5,34.94,1
3651,65.96,5.04,34.96,1
3652,65.98,5.59,34.98,1
3653,66,13.31,34.48,1
3654,66,21.03,33.99,0
3655,66,24.65,32.7,0
3656,66,28.26,31.42,0
3657,66,27.78,31.34,0
3658,66,27.29,31.25,0
3659,66,26.06,31.02,0
3660,66,24.83,30.78,0
3661,66,25.38,30.46,0
3662,66,25.92,30.13,0
3663,66,26.44,29.82,0
3664,66,26.96,29.5,0
3665,66,28.18,29.32,0
3666,66,29.4,29.15,0
3667,66,29.28,28.78,0
3668,66,29.16,28.41,0
3669,66,29.74,28.23,0
3670,66,30.32,28.05,0
3671,66,31.44,27.68,0
3672,66,32.55,27.3,0
3673,66,33.88,26.92,0
3674,66,35.21,26.54,0
3675,66,35.62,26.19,0
3676,66,36.04,25.84,0
3677,66,36.46,25.44,0
3678,66,36.87,25.03,0
3679,66,38.34,24.65,0
3680,66,39.81,24.27,0
3681,66,41.21,23.9,0
3682,66,42.61,23.54,0
3683,66,44.26,23.13,0
3684,66,45.9,22.72,0
3685,66,47.56,22.38,0
3686,66,49.23,22.05,0
3687,66,51.06,21.73,0
3688,66,52.88,21.41,0
3689,66,54.22,21.23,0
3690,66,55.55,21.05,0
3691,66,56.68,20.9,0
3692,66,57.82,20.76,0
3693,66,58.86,20.6,0
3694,66,59.9,20.44,0
3695,66,60.94,20.29,0
3696,66,61.98,20.13,0
3697,66,62.99,20,0
3698,66,64,19.87,0
3699,66,64.06,19.86,0
3700,66,64.12,19.85,0
3701,66,64.14,19.85,0
3702,66,64.16,19.84,0
3703,66,64.43,19.76,0
3704,66,64.7,19.69,0
3705,66,64.9,19.73,0
3706,66,65.1,19.76,0
3707,66,65.9,19.62,0
3708,66,66.7,19.48,0
3709,66,67.31,19.4,0
3710,66,67.92,19.33,0
3711,66,68.9,19.12,0
3712,66,69.88,18.91,0
3713,66,70.6,18.77,0
3714,66,71.32,18.64,0
3715,66,70.74,18.69,0
3716,66,70.15,18.73,0
3717,66,69.67,18.76,0
3718,66,69.18,18.8,0
3719,66,68.98,18.81,0
3720,66,68.78,18.82,0
3721,66,68.96,18.79,0
3722,66,69.15,18.76,0
3723,66,68.69,18.86,0
3724,66,68.23,18.96,0
3725,66,67.92,18.98,0
3726,66,67.61,19.01,0
3727,66,67.2,19.09,0
3728,66,66.8,19.17,0
3729,66,66.76,19.15,0
3730,66,66.73,19.14,0
3731,66,66.69,19.12,0
3732,66,66.46,19.18,0
3733,66,66.22,19.23,0
3734,66,66.26,19.24,0
3735,66,66.31,19.25,0
3736,66,66.62,19.19,0
3737,66,66.93,19.13,0
3738,66,67.12,19.06,0
3739,66,67.31,19,0
3740,66,67.53,18.93,0
3741,66,67.75,18.86,0
3742,66,68.22,18.72,0
3743,66,68.68,18.57,0
3744,66,68.18,18.64,0
3745,66,67.69,18.72,0
3746,66,67.2,18.79,0
3747,66,66.7,18.86,0
3748,66,66.26,18.92,0
3749,66,65.83,18.99,0
3750,66,66.04,18.93,0
3751,66,66.24,18.88,0
3752,66,66.45,18.84,0
3753,66,66.66,18.79,0
3754,66,66.85,18.73,0
3755,66,67.05,18.67,0
3756,66,67.28,18.6,0
3757,66,67.51,18.53,0
3758,66,67.11,18.56,0
3759,66,66.71,18.58,0
3760,66,66.22,18.62,0
3761,66,65.74,18.67,0
3762,66,65.31,18.69,0
3763,65.97,64.87,18.7,0
3764,65.94,64.22,18.8,0
3765,65.92,63.56,18.89,0
3766,65.89,63.53,18.84,0
3767,65.86,63.49,18.79,0
3768,65.83,63.64,18.76,0
3769,65.81,63.79,18.72,0
3770,65.78,64.14,18.68,0
3771,65.75,64.5,18.65,0
3772,65.72,64.49,18.67,0
3773,65.69,64.48,18.7,0
3774,65.67,65.06,18.57,0
3775,65.64,65.64,18.44,0
3776,65.61,66.36,18.32,0
3777,65.58,67.08,18.2,0
3778,65.56,68.16,18.08,0
3779,65.53,69.25,17.96,0
3780,65.5,70.2,17.87,0
3781,65.47,71.15,17.77,0
3782,65.44,72.17,17.68,0
3783,65.42,73.19,17.59,0
3784,65.39,73.82,17.53,0
3785,65.36,74.45,17.48,0
3786,65.33,75.08,17.42,0
3787,65.31,75.78,17.38,0
3788,65.28,76.47,17.34,0
3789,65.25,77.21,17.22,0
3790,65.22,77.95,17.1,0
3791,65.19,78.44,17.02,0
3792,65.17,78.94,16.94,0
3793,65.14,79.16,16.92,0
3794,65.11,79.39,16.9,0
3795,65.08,79.62,16.88,0
3796,65.06,79.84,16.86,0
3797,65.03,80.04,16.84,0
3798,65,80.25,16.81,0
3799,65,80.31,16.74,0
3800,65,80.37,16.66,0
3801,65,80.78,16.56,0
3802,65,81.2,16.46,0
3803,65,82.04,16.42,0
3804,65,82.89,16.39,0
3805,65,83.44,16.36,0
3806,65,83.99,16.32,0
3807,65,83.7,16.4,0
3808,65,83.42,16.49,0
3809,65,83.88,16.41,0
3810,65,84.34,16.33,0
3811,65,84.1,16.33,0
3812,65,83.85,16.34,0
3813,65,83.47,16.42,0
3814,65,83.09,16.51,0
3815,65,83.6,16.45,0
3816,65,84.11,16.39,0
3817,65,83.56,16.36,0
3818,65,83.01,16.34,0
3819,65,82.46,16.31,0
3820,65,81.91,16.28,0
3821,65,81.16,16.34,0
3822,65,80.42,16.39,0
3823,65,80.51,16.25,0
3824,65,80.6,16.11,0
3825,65,80.14,16.08,0
3826,65,79.68,16.06,0
3827,65,79.74,15.98,0
3828,65,79.81,15.91,0
3829,65,79.58,15.88,0
3830,65,79.35,15.85,0
3831,65,79.18,15.87,0
3832,65,79,15.88,0
3833,65,78.83,15.9,0
3834,65,78.65,15.91,0
3835,64.97,78.48,15.93,0
3836,64.94,77.24,16.23,0
3837,64.92,76.01,16.52,0
3838,64.89,73.85,17.04,0
3839,64.86,71.69,17.55,0
3840,64.83,67.6,18.6,0
3841,64.81,63.5,19.66,0
3842,64.78,60.68,20.33,0
3843,64.75,57.85,21,0
3844,64.72,55.26,21.53,0
3845,64.69,52.68,22.06,0
3846,64.67,49.6,22.66,0
3847,64.64,46.53,23.25,0
3848,64.61,44.92,23.04,0
3849,64.58,43.3,22.82,0
3850,64.56,39.99,23.9,0
3851,64.53,36.68,24.99,0
3852,64.5,35.28,25.58,0
3853,64.47,33.88,26.16,0
3854,64.44,33.08,26.25,0
3855,64.42,32.27,26.34,0
3856,64.39,31.06,26.63,0
3857,64.36,29.86,26.92,0
3858,64.33,28.8,27.12,0
3859,64.31,27.74,27.32,0
3860,64.28,27.04,27.72,0
3861,64.25,26.34,28.13,0
3862,64.22,25.72,28.57,0
3863,64.19,25.11,29.01,0
3864,64.17,24.52,29.18,0
3865,64.14,23.94,29.35,0
3866,64.11,23.73,29.27,0
3867,64.08,23.52,29.19,0
3868,64.06,22.67,29.72,0
3869,64.03,21.82,30.26,0
3870,64,21.08,30.51,0
3871,63.94,20.35,30.76,0
3872,63.89,20.19,30.92,0
3873,63.83,20.03,31.08,0
3874,63.78,19.44,31.52,0
3875,63.72,18.85,31.95,0
3876,63.67,18.3,32.38,0
3877,63.61,17.74,32.8,0
3878,63.56,17.64,32.95,0
3879,63.5,17.55,33.1,0
3880,63.44,17.24,33.26,0
3881,63.39,16.93,33.42,0
3882,63.33,16.48,33.97,0
3883,63.28,16.03,34.51,0
3884,63.22,16.16,34.14,0
3885,63.17,16.28,33.77,0
3886,63.11,15.94,34.11,0
3887,63.06,15.61,34.45,0
3888,63,15.35,34.36,0
3889,62.94,15.09,34.27,0
3890,62.89,15.08,34.25,0
3891,62.83,15.07,34.22,0
3892,62.78,14.95,34.52,0
3893,62.72,14.83,34.82,0
3894,62.67,14.8,34.72,0
3895,62.61,14.77,34.63,0
3896,62.56,14.77,34.53,0
3897,62.5,14.77,34.42,0
3898,62.44,14.66,34.51,0
3899,62.39,14.55,34.59,0
3900,62.33,14.94,33.79,0
3901,62.28,15.33,32.99,0
3902,62.22,16.22,32.51,0
3903,62.17,17.11,32.02,0
3904,62.11,17,31.98,0
3905,62.06,16.9,31.93,0
3906,62,16.98,32.2,0
3907,62,17.06,32.46,0
3908,62,17.06,32.34,0
3909,62,17.05,32.21,0
3910,62,17.44,32.12,0
3911,62,17.84,32.02,0
3912,62,17.74,31.88,0
3913,62,17.64,31.74,0
3914,62,17.3,32.04,0
3915,62,16.97,32.35,0
3916,62,16.68,32.34,0
3917,62,16.4,32.33,0
3918,62,16.35,32.31,0
3919,62,16.3,32.29,0
3920,62,15.96,32.38,0
3921,62,15.61,32.47,0
3922,62,15.26,32.47,0
3923,62,14.92,32.47,0
3924,62,14.86,32.67,0
3925,62,14.81,32.87,0
3926,62,14.68,32.92,0
3927,62,14.54,32.98,0
3928,62,13.75,33.6,0
3929,62,12.96,34.23,0
3930,62,13.42,34.24,0
3931,62,13.87,34.24,0
3932,62,17.27,33.92,0
3933,62,20.68,33.61,0
3934,62,23.88,32.7,0
3935,62,27.07,31.79,0
